,actual_wait div 60000
17074,70.55965423583984
17075,70.55965423583984
17076,70.55965423583984
17077,70.55965423583984
17078,70.55965423583984
17079,48.56602478027344
17080,70.55965423583984
17081,70.55965423583984
17082,70.55965423583984
17083,70.55965423583984
17084,70.55965423583984
17085,70.55965423583984
17086,70.55965423583984
17087,70.55965423583984
17088,70.55965423583984
17089,70.55965423583984
17090,70.55965423583984
17091,70.55965423583984
17092,70.55965423583984
17093,70.55965423583984
17094,88.03140258789062
17095,70.55965423583984
17096,70.55965423583984
17097,70.55965423583984
17098,70.55965423583984
17099,88.03140258789062
17100,70.55965423583984
17101,70.55965423583984
17102,70.55965423583984
17103,70.55965423583984
17104,70.55965423583984
17105,48.56602478027344
17106,70.55965423583984
17107,70.55965423583984
17108,128.11224365234375
17109,99.7498779296875
17110,109.85997009277344
17111,109.85997009277344
17112,116.49063110351562
17113,123.06285095214844
17114,136.91262817382812
17115,120.93745422363281
17116,127.4698257446289
17117,128.611572265625
17118,130.15402221679688
17119,144.18959045410156
17120,132.2794189453125
17121,130.15402221679688
17122,132.2794189453125
17123,130.15402221679688
17124,146.12921142578125
17125,130.15402221679688
17126,125.18895721435547
17127,83.10652160644531
17128,146.8605194091797
17129,130.15402221679688
17130,130.15402221679688
17131,132.2794189453125
17132,132.2794189453125
17133,146.12921142578125
17134,137.60504150390625
17135,119.07655334472656
17136,119.07655334472656
17137,119.07655334472656
17138,119.07655334472656
17139,119.07655334472656
17140,119.07655334472656
17141,119.07655334472656
17142,119.07655334472656
17143,146.31500244140625
17144,119.07655334472656
17145,119.07655334472656
17146,119.07655334472656
17147,130.15402221679688
17148,119.07655334472656
17149,119.07655334472656
17150,130.15402221679688
17151,132.2794189453125
17152,83.10652160644531
17153,130.15402221679688
17154,119.07655334472656
17155,119.07655334472656
17156,119.07655334472656
17157,119.07655334472656
17158,130.15402221679688
17159,119.07655334472656
17160,130.15402221679688
17161,119.07655334472656
17162,119.07655334472656
17163,119.07655334472656
17164,119.07655334472656
17165,146.12921142578125
17166,119.07655334472656
17167,130.15402221679688
17168,119.07655334472656
17169,119.07655334472656
17170,119.07655334472656
17171,119.07655334472656
17172,119.07655334472656
17173,125.18895721435547
17174,119.07655334472656
17175,119.07655334472656
17176,132.2794189453125
17177,119.07655334472656
17178,130.15402221679688
17179,119.07655334472656
17180,119.07655334472656
17181,119.07655334472656
17182,119.07655334472656
17183,119.07655334472656
17184,119.07655334472656
17185,119.07655334472656
17186,119.07655334472656
17187,119.07655334472656
17188,119.07655334472656
17189,119.07655334472656
17190,119.07655334472656
17191,119.07655334472656
17192,119.07655334472656
17193,119.07655334472656
17194,122.44379425048828
17195,119.07655334472656
17196,119.07655334472656
17197,119.07655334472656
17198,119.07655334472656
17199,119.07655334472656
17200,119.07655334472656
17201,119.07655334472656
17202,119.07655334472656
17203,119.07655334472656
17204,119.07655334472656
17205,119.07655334472656
17206,119.07655334472656
17207,119.07655334472656
17208,119.07655334472656
17209,119.07655334472656
17210,119.07655334472656
17211,124.46849822998047
17212,119.07655334472656
17213,119.07655334472656
17214,119.07655334472656
17215,101.85555267333984
17216,119.07655334472656
17217,119.07655334472656
17218,119.07655334472656
17219,119.07655334472656
17220,119.07655334472656
17221,119.07655334472656
17222,119.07655334472656
17223,119.07655334472656
17224,119.07655334472656
17225,119.07655334472656
17226,119.07655334472656
17227,119.07655334472656
17228,119.07655334472656
17229,119.07655334472656
17230,119.07655334472656
17231,119.07655334472656
17232,125.18895721435547
17233,119.07655334472656
17234,130.15402221679688
17235,146.12921142578125
17236,83.10652160644531
17237,130.15402221679688
17238,121.7555923461914
17239,147.10150146484375
17240,116.123046875
17241,116.123046875
17242,116.123046875
17243,116.123046875
17244,116.123046875
17245,116.123046875
17246,116.123046875
17247,116.123046875
17248,116.123046875
17249,116.123046875
17250,116.123046875
17251,116.123046875
17252,116.123046875
17253,116.123046875
17254,116.123046875
17255,116.123046875
17256,133.428955078125
17257,131.65106201171875
17258,123.25264739990234
17259,131.65106201171875
17260,131.65106201171875
17261,123.25264739990234
17262,131.65106201171875
17263,119.07655334472656
17264,119.07655334472656
17265,119.07655334472656
17266,119.07655334472656
17267,133.77647399902344
17268,119.07655334472656
17269,119.07655334472656
17270,119.07655334472656
17271,119.07655334472656
17272,119.07655334472656
17273,119.07655334472656
17274,84.60356140136719
17275,119.07655334472656
17276,119.07655334472656
17277,119.07655334472656
17278,119.07655334472656
17279,119.07655334472656
17280,119.07655334472656
17281,119.07655334472656
17282,119.07655334472656
17283,131.65106201171875
17284,147.6262664794922
17285,133.77647399902344
17286,133.77647399902344
17287,147.6262664794922
17288,131.65106201171875
17289,131.65106201171875
17290,131.65106201171875
17291,131.65106201171875
17292,131.65106201171875
17293,133.77647399902344
17294,139.1020965576172
17295,131.65106201171875
17296,131.65106201171875
17297,131.65106201171875
17298,119.07655334472656
17299,119.07655334472656
17300,119.07655334472656
17301,119.07655334472656
17302,119.07655334472656
17303,119.07655334472656
17304,119.07655334472656
17305,119.07655334472656
17306,119.07655334472656
17307,119.07655334472656
17308,119.07655334472656
17309,119.07655334472656
17310,119.07655334472656
17311,119.07655334472656
17312,119.07655334472656
17313,119.07655334472656
17314,119.07655334472656
17315,131.65106201171875
17316,119.07655334472656
17317,119.07655334472656
17318,119.07655334472656
17319,119.07655334472656
17320,119.07655334472656
17321,119.07655334472656
17322,119.07655334472656
17323,119.07655334472656
17324,119.07655334472656
17325,119.07655334472656
17326,119.07655334472656
17327,119.07655334472656
17328,119.07655334472656
17329,119.07655334472656
17330,119.07655334472656
17331,119.07655334472656
17332,119.07655334472656
17333,119.07655334472656
17334,119.07655334472656
17335,119.07655334472656
17336,119.07655334472656
17337,119.07655334472656
17338,119.07655334472656
17339,119.07655334472656
17340,119.07655334472656
17341,131.65106201171875
17342,119.07655334472656
17343,119.07655334472656
17344,119.07655334472656
17345,119.07655334472656
17346,119.07655334472656
17347,119.07655334472656
17348,119.07655334472656
17349,119.07655334472656
17350,119.07655334472656
17351,119.07655334472656
17352,119.07655334472656
17353,119.07655334472656
17354,119.07655334472656
17355,131.65106201171875
17356,164.4222869873047
17357,131.65106201171875
17358,131.65106201171875
17359,119.07655334472656
17360,119.07655334472656
17361,119.07655334472656
17362,119.07655334472656
17363,119.07655334472656
17364,119.07655334472656
17365,119.07655334472656
17366,119.07655334472656
17367,119.07655334472656
17368,119.07655334472656
17369,119.07655334472656
17370,119.07655334472656
17371,119.07655334472656
17372,119.07655334472656
17373,119.07655334472656
17374,119.07655334472656
17375,123.25264739990234
17376,119.07655334472656
17377,119.07655334472656
17378,119.07655334472656
17379,119.07655334472656
17380,119.07655334472656
17381,119.07655334472656
17382,119.07655334472656
17383,119.07655334472656
17384,119.07655334472656
17385,131.65106201171875
17386,131.65106201171875
17387,131.65106201171875
17388,131.65106201171875
17389,131.65106201171875
17390,131.65106201171875
17391,84.60356140136719
17392,119.07655334472656
17393,119.07655334472656
17394,119.07655334472656
17395,119.07655334472656
17396,119.07655334472656
17397,119.07655334472656
17398,115.13450622558594
17399,115.13450622558594
17400,115.13450622558594
17401,115.13450622558594
17402,115.13450622558594
17403,133.77647399902344
17404,131.65106201171875
17405,131.65106201171875
17406,128.68328857421875
17407,128.68328857421875
17408,130.80868530273438
17409,128.68328857421875
17410,114.45553588867188
17411,114.45553588867188
17412,118.3975830078125
17413,128.68328857421875
17414,128.68328857421875
17415,81.63577270507812
17416,114.45553588867188
17417,114.45553588867188
17418,114.45553588867188
17419,114.45553588867188
17420,114.45553588867188
17421,114.45553588867188
17422,114.45553588867188
17423,114.45553588867188
17424,114.45553588867188
17425,128.68328857421875
17426,114.45553588867188
17427,114.45553588867188
17428,114.45553588867188
17429,114.45553588867188
17430,114.45553588867188
17431,114.45553588867188
17432,128.68328857421875
17433,118.3975830078125
17434,114.45553588867188
17435,128.68328857421875
17436,128.68328857421875
17437,114.45553588867188
17438,114.45553588867188
17439,114.45553588867188
17440,114.45553588867188
17441,114.45553588867188
17442,114.45553588867188
17443,114.45553588867188
17444,114.45553588867188
17445,144.6584930419922
17446,128.68328857421875
17447,128.68328857421875
17448,158.4905548095703
17449,130.80868530273438
17450,128.68328857421875
17451,114.45553588867188
17452,114.45553588867188
17453,114.45553588867188
17454,114.45553588867188
17455,114.45553588867188
17456,114.45553588867188
17457,114.45553588867188
17458,114.45553588867188
17459,114.45553588867188
17460,114.45553588867188
17461,114.45553588867188
17462,114.45553588867188
17463,114.45553588867188
17464,114.45553588867188
17465,114.45553588867188
17466,114.45553588867188
17467,114.45553588867188
17468,114.45553588867188
17469,114.45553588867188
17470,114.45553588867188
17471,114.45553588867188
17472,114.45553588867188
17473,114.45553588867188
17474,114.45553588867188
17475,114.45553588867188
17476,114.45553588867188
17477,114.45553588867188
17478,114.45553588867188
17479,114.45553588867188
17480,114.45553588867188
17481,114.45553588867188
17482,114.45553588867188
17483,114.45553588867188
17484,114.45553588867188
17485,114.45553588867188
17486,114.45553588867188
17487,114.45553588867188
17488,114.45553588867188
17489,114.45553588867188
17490,114.45553588867188
17491,114.45553588867188
17492,114.45553588867188
17493,114.45553588867188
17494,114.45553588867188
17495,114.45553588867188
17496,114.45553588867188
17497,114.45553588867188
17498,114.45553588867188
17499,114.45553588867188
17500,114.45553588867188
17501,114.45553588867188
17502,114.45553588867188
17503,114.45553588867188
17504,114.45553588867188
17505,114.45553588867188
17506,114.45553588867188
17507,114.45553588867188
17508,114.45553588867188
17509,114.45553588867188
17510,114.45553588867188
17511,114.45553588867188
17512,114.45553588867188
17513,114.45553588867188
17514,114.45553588867188
17515,114.45553588867188
17516,128.68328857421875
17517,13.00735092163086
17518,34.851951599121094
17519,20.245267868041992
17520,13.868364334106445
17521,13.868364334106445
17522,29.706478118896484
17523,29.706478118896484
17524,27.931312561035156
17525,27.931312561035156
17526,35.2101936340332
17527,29.091835021972656
17528,26.791898727416992
17529,12.286458969116211
17530,14.968788146972656
17531,26.00000762939453
17532,23.31768035888672
17533,14.968788146972656
17534,26.00000762939453
17535,23.31768035888672
17536,13.808265686035156
17537,13.12342643737793
17538,26.00000762939453
17539,12.286458969116211
17540,12.498046875
17541,13.868364334106445
17542,13.868364334106445
17543,29.287826538085938
17544,35.2101936340332
17545,14.645230293273926
17546,13.808265686035156
17547,13.808265686035156
17548,24.83948516845703
17549,14.968788146972656
17550,14.968788146972656
17551,14.968788146972656
17552,13.808265686035156
17553,26.00000762939453
17554,13.808265686035156
17555,26.00000762939453
17556,26.00000762939453
17557,14.968788146972656
17558,13.808265686035156
17559,27.029865264892578
17560,56.12453079223633
17561,61.78273010253906
17562,28.462736129760742
17563,45.27412033081055
17564,49.436397552490234
17565,50.82762145996094
17566,50.82762145996094
17567,52.51466369628906
17568,54.733306884765625
17569,52.51466369628906
17570,28.462736129760742
17571,56.12453079223633
17572,45.27412033081055
17573,78.1733169555664
17574,59.398765563964844
17575,79.26298522949219
17576,82.45098876953125
17577,0.0
17578,69.6379165649414
17579,0.0
17580,74.90616607666016
17581,77.24019622802734
17582,73.26362609863281
17583,81.63468933105469
17584,79.4644546508789
17585,0.0
17586,89.52375030517578
17587,112.76529693603516
17588,77.643798828125
17589,77.643798828125
17590,89.52375030517578
17591,63.98948669433594
17592,63.98948669433594
17593,0.9945608377456665
17594,0.0
17595,42.111881256103516
17596,81.92147064208984
17597,42.111881256103516
17598,87.1897201538086
17599,83.55357360839844
17600,70.29109191894531
17601,83.55357360839844
17602,91.46739196777344
17603,63.98948669433594
17604,89.52375030517578
17605,0.0
17606,81.92147064208984
17607,83.55357360839844
17608,112.76529693603516
17609,89.52375030517578
17610,0.0
17611,87.1897201538086
17612,104.3056411743164
17613,88.13253021240234
17614,77.643798828125
17615,89.52375030517578
17616,87.1897201538086
17617,0.9945608377456665
17618,89.52375030517578
17619,88.13253021240234
17620,77.643798828125
17621,63.98948669433594
17622,77.643798828125
17623,87.1897201538086
17624,0.0
17625,88.13253021240234
17626,0.0
17627,0.0
17628,0.0
17629,77.36299896240234
17630,87.1897201538086
17631,87.1897201538086
17632,77.643798828125
17633,42.111881256103516
17634,88.13253021240234
17635,81.92147064208984
17636,0.0
17637,77.643798828125
17638,0.9945608377456665
17639,17.340591430664062
17640,77.643798828125
17641,77.643798828125
17642,84.96527862548828
17643,83.55357360839844
17644,17.340591430664062
17645,77.36299896240234
17646,84.96527862548828
17647,24.94287872314453
17648,17.340591430664062
17649,17.340591430664062
17650,77.643798828125
17651,42.844810485839844
17652,48.021663665771484
17653,77.643798828125
17654,63.98948669433594
17655,0.0
17656,88.13253021240234
17657,88.13253021240234
17658,17.340591430664062
17659,87.1897201538086
17660,88.13253021240234
17661,101.8857421875
17662,0.0
17663,0.0
17664,87.1897201538086
17665,17.340591430664062
17666,77.36299896240234
17667,91.46739196777344
17668,112.52960205078125
17669,112.52960205078125
17670,124.3126449584961
17671,112.52960205078125
17672,112.52960205078125
17673,102.98368072509766
17674,1.46735417842865
17675,114.60713195800781
17676,3.1548912525177
17677,3.1548912525177
17678,88.9670181274414
17679,3.1548912525177
17680,25.27178955078125
17681,88.9670181274414
17682,24.11126708984375
17683,1.9734015464782715
17684,115.99835205078125
17685,68.58647918701172
17686,108.39607238769531
17687,115.99835205078125
17688,114.60713195800781
17689,108.39607238769531
17690,115.99835205078125
17691,114.60713195800781
17692,113.66432189941406
17693,113.66432189941406
17694,104.11840057373047
17695,25.27178955078125
17696,25.27178955078125
17697,115.99835205078125
17698,114.60713195800781
17699,10.757179260253906
17700,0.0
17701,103.83760070800781
17702,108.39607238769531
17703,111.7268295288086
17704,25.27178955078125
17705,111.43988037109375
17706,25.27178955078125
17707,25.27178955078125
17708,1.3631590604782104
17709,141.59400939941406
17710,118.2661361694336
17711,0.0
17712,111.43988037109375
17713,3.1548912525177
17714,8.925760269165039
17715,8.925760269165039
17716,124.06498718261719
17717,0.0
17718,14.233078002929688
17719,103.83760070800781
17720,94.61062622070312
17721,115.99835205078125
17722,14.233078002929688
17723,114.60713195800781
17724,114.60713195800781
17725,4.57262659072876
17726,114.60713195800781
17727,114.60713195800781
17728,114.60713195800781
17729,114.60713195800781
17730,8.925760269165039
17731,25.27178955078125
17732,114.60713195800781
17733,32.87408447265625
17734,25.27178955078125
17735,3.1548912525177
17736,1.9734015464782715
17737,1.3631590604782104
17738,24.53060531616211
17739,104.49797821044922
17740,116.14942169189453
17741,106.60350036621094
17742,1.0636963844299316
17743,117.43975067138672
17744,24.489341735839844
17745,117.43975067138672
17746,117.43975067138672
17747,91.79963684082031
17748,91.79963684082031
17749,106.67021942138672
17750,91.79963684082031
17751,106.95101928710938
17752,0.0
17753,25.326309204101562
17754,137.7771759033203
17755,125.37642669677734
17756,2.3724427223205566
17757,0.0
17758,0.5807106494903564
17759,120.77461242675781
17760,111.22869110107422
17761,1.190953254699707
17762,2.3724427223205566
17763,118.83097076416016
17764,71.41909790039062
17765,116.49694061279297
17766,116.49694061279297
17767,106.95101928710938
17768,112.86080169677734
17769,2.3724427223205566
17770,120.77461242675781
17771,0.5807106494903564
17772,71.41909790039062
17773,71.41909790039062
17774,111.22869110107422
17775,106.95101928710938
17776,117.43975067138672
17777,9.974730491638184
17778,116.49694061279297
17779,0.0
17780,9.974730491638184
17781,106.67021942138672
17782,118.83097076416016
17783,9.974730491638184
17784,116.49694061279297
17785,2.0279221534729004
17786,2.3724427223205566
17787,109.83747100830078
17788,111.22869110107422
17789,15.587236404418945
17790,8.143312454223633
17791,106.95101928710938
17792,24.489341735839844
17793,117.43975067138672
17794,92.89096069335938
17795,2.3724427223205566
17796,8.143312454223633
17797,23.098119735717773
17798,9.974730491638184
17799,87.24735260009766
17800,44.231201171875
17801,118.83097076416016
17802,106.95101928710938
17803,116.49694061279297
17804,116.49694061279297
17805,71.41909790039062
17806,106.95101928710938
17807,2.3724427223205566
17808,116.9793472290039
17809,8.980279922485352
17810,106.95101928710938
17811,1.190953254699707
17812,24.489341735839844
17813,24.489341735839844
17814,0.0
17815,116.49694061279297
17816,12.692282676696777
17817,13.450629234313965
17818,114.27249908447266
17819,4.183399200439453
17820,13.741706848144531
17821,106.95101928710938
17822,3.7901787757873535
17823,106.67021942138672
17824,23.098119735717773
17825,24.489341735839844
17826,106.95101928710938
17827,24.489341735839844
17828,24.489341735839844
17829,117.43975067138672
17830,9.300871849060059
17831,87.24735260009766
17832,24.489341735839844
17833,77.32887268066406
17834,118.83097076416016
17835,106.95101928710938
17836,116.49694061279297
17837,106.95101928710938
17838,114.27249908447266
17839,118.83097076416016
17840,1.190953254699707
17841,118.83097076416016
17842,20.294572830200195
17843,118.83097076416016
17844,31.03948974609375
17845,70.28437805175781
17846,34.08418655395508
17847,104.98818969726562
17848,43.763694763183594
17849,0.5576488971710205
17850,22.774564743041992
17851,116.49694061279297
17852,1.190953254699707
17853,116.49694061279297
17854,0.0
17855,106.95101928710938
17856,0.5807106494903564
17857,3.7901787757873535
17858,42.88996124267578
17859,9.43379020690918
17860,3.7901787757873535
17861,106.95101928710938
17862,106.95101928710938
17863,92.89096069335938
17864,1.0636963844299316
17865,23.907546997070312
17866,9.43379020690918
17867,24.489341735839844
17868,14.440987586975098
17869,92.89096069335938
17870,11.1824951171875
17871,24.489341735839844
17872,91.79963684082031
17873,33.4534797668457
17874,118.83097076416016
17875,114.27249908447266
17876,0.5807106494903564
17877,106.95101928710938
17878,1.190953254699707
17879,91.79963684082031
17880,77.32887268066406
17881,24.489341735839844
17882,116.9793472290039
17883,23.098119735717773
17884,105.50969696044922
17885,114.27249908447266
17886,71.41909790039062
17887,120.77461242675781
17888,106.67021942138672
17889,116.49694061279297
17890,9.974730491638184
17891,106.67021942138672
17892,87.24735260009766
17893,119.4625473022461
17894,106.95101928710938
17895,36.30054473876953
17896,120.77461242675781
17897,3.7901787757873535
17898,111.22869110107422
17899,114.27249908447266
17900,24.489341735839844
17901,114.27249908447266
17902,106.67021942138672
17903,99.19258117675781
17904,97.44324493408203
17905,91.79963684082031
17906,9.974730491638184
17907,106.67021942138672
17908,133.23507690429688
17909,20.294572830200195
17910,12.692282676696777
17911,24.489341735839844
17912,11.1824951171875
17913,98.10124969482422
17914,3.7901787757873535
17915,106.67021942138672
17916,87.24735260009766
17917,23.098119735717773
17918,117.13847351074219
17919,117.43975067138672
17920,91.79963684082031
17921,107.36862182617188
17922,0.5807106494903564
17923,97.44324493408203
17924,2.3724427223205566
17925,117.43975067138672
17926,8.143312454223633
17927,91.79963684082031
17928,28.446481704711914
17929,91.79963684082031
17930,97.44324493408203
17931,91.79963684082031
17932,106.95101928710938
17933,24.489341735839844
17934,71.41909790039062
17935,0.0
17936,32.091636657714844
17937,23.098119735717773
17938,23.935087203979492
17939,9.974730491638184
17940,111.22869110107422
17941,21.937597274780273
17942,35.95421600341797
17943,2.4137065410614014
17944,26.991609573364258
17945,117.09223175048828
17946,1.5459203720092773
17947,17.591955184936523
17948,0.0
17949,111.22869110107422
17950,111.22869110107422
17951,111.22869110107422
17952,114.5594482421875
17953,25.581348419189453
17954,118.83097076416016
17955,24.771921157836914
17956,71.41909790039062
17957,26.163143157958984
17958,71.41909790039062
17959,2.888935089111328
17960,71.41909790039062
17961,1.0636963844299316
17962,118.83097076416016
17963,9.974730491638184
17964,9.974730491638184
17965,20.73301124572754
17966,111.22869110107422
17967,71.41909790039062
17968,111.22869110107422
17969,1.0636963844299316
17970,117.43975067138672
17971,0.0
17972,118.83097076416016
17973,24.771921157836914
17974,7.613103866577148
17975,24.771921157836914
17976,25.608888626098633
17977,118.83097076416016
17978,26.163143157958984
17979,2.0519680976867676
17980,71.41909790039062
17981,111.22869110107422
17982,71.41909790039062
17983,118.83097076416016
17984,0.0
17985,111.22869110107422
17986,116.49694061279297
17987,2.3724427223205566
17988,106.95101928710938
17989,127.53900146484375
17990,111.53072357177734
17991,114.27249908447266
17992,0.0
17993,24.771921157836914
17994,35.127281188964844
17995,116.49694061279297
17996,24.420825958251953
17997,114.27249908447266
17998,106.67021942138672
17999,2.3724427223205566
18000,111.22869110107422
18001,116.49694061279297
18002,2.888935089111328
18003,9.974730491638184
18004,1.441725492477417
18005,118.83097076416016
18006,116.49694061279297
18007,106.95101928710938
18008,121.0987548828125
18009,9.974730491638184
18010,26.163143157958984
18011,118.83097076416016
18012,118.83097076416016
18013,118.83097076416016
18014,77.32887268066406
18015,52.231910705566406
18016,2.2786927223205566
18017,118.83097076416016
18018,26.163143157958984
18019,2.888935089111328
18020,111.22869110107422
18021,2.3724427223205566
18022,16.650794982910156
18023,2.3724427223205566
18024,106.67021942138672
18025,2.3724427223205566
18026,13.5050687789917
18027,111.22869110107422
18028,116.49694061279297
18029,34.521732330322266
18030,25.002620697021484
18031,116.49694061279297
18032,105.57726287841797
18033,101.29959106445312
18034,104.11548614501953
18035,97.63277435302734
18036,1.737902283668518
18037,109.72126007080078
18038,0.0
18039,25.554630279541016
18040,1.737902283668518
18041,0.0
18042,101.29490661621094
18043,4.741189002990723
18044,26.715152740478516
18045,101.29490661621094
18046,33.81172180175781
18047,101.29490661621094
18048,109.72126007080078
18049,109.72126007080078
18050,3.7508325576782227
18051,104.65811157226562
18052,98.17539978027344
18053,10.85274887084961
18054,0.0
18055,87.828857421875
18056,98.17539978027344
18057,83.27657318115234
18058,104.41204833984375
18059,110.66407012939453
18060,26.715152740478516
18061,25.323930740356445
18062,26.715152740478516
18063,110.66407012939453
18064,2.5748696327209473
18065,0.0
18066,4.741189002990723
18067,26.715152740478516
18068,67.05939483642578
18069,112.05529022216797
18070,2.5748696327209473
18071,26.715152740478516
18072,67.05939483642578
18073,112.05529022216797
18074,37.46917724609375
18075,3.4728646278381348
18076,112.05529022216797
18077,26.715152740478516
18078,1.1276594400405884
18079,110.66407012939453
18080,2.992485523223877
18081,114.32306671142578
18082,2.992485523223877
18083,110.66407012939453
18084,1.737902283668518
18085,1.1276594400405884
18086,14.358502388000488
18087,26.876344680786133
18088,13.309078216552734
18089,26.715152740478516
18090,1.737902283668518
18091,109.72126007080078
18092,87.828857421875
18093,15.877281188964844
18094,87.828857421875
18095,15.650558471679688
18096,101.29490661621094
18097,15.650558471679688
18098,3.7508325576782227
18099,15.650558471679688
18100,101.29490661621094
18101,78.75253295898438
18102,26.715152740478516
18103,78.75253295898438
18104,83.30481719970703
18105,87.828857421875
18106,104.65811157226562
18107,109.72126007080078
18108,104.65811157226562
18109,25.323930740356445
18110,109.72126007080078
18111,104.65811157226562
18112,27.552120208740234
18113,0.0
18114,104.65811157226562
18115,101.29490661621094
18116,114.32306671142578
18117,0.0
18118,20.550148010253906
18119,98.17539978027344
18120,101.29490661621094
18121,110.66407012939453
18122,26.715152740478516
18123,25.323930740356445
18124,91.94847869873047
18125,0.7050660848617554
18126,91.94847869873047
18127,24.09166145324707
18128,1.195278286933899
18129,10.920222282409668
18130,88.65687561035156
18131,87.66612243652344
18132,0.0
18133,13.129830360412598
18134,3.4699034690856934
18135,84.37920379638672
18136,87.66612243652344
18137,84.37920379638672
18138,48.66153335571289
18139,63.39286422729492
18140,63.39286422729492
18141,62.06461715698242
18142,62.06461715698242
18143,62.06461715698242
18144,6.759788513183594
18145,10.849787712097168
18146,87.66612243652344
18147,0.0
18148,23.62332534790039
18149,87.66612243652344
18150,3.4728646278381348
18151,0.0
18152,78.57369232177734
18153,108.68343353271484
18154,87.66612243652344
18155,23.62332534790039
18156,84.37920379638672
18157,23.62332534790039
18158,62.06461715698242
18159,81.86061096191406
18160,3.4699034690856934
18161,3.4699034690856934
18162,90.55257415771484
18163,87.26565551757812
18164,90.55257415771484
18165,92.57536315917969
18166,24.46029281616211
18167,23.62332534790039
18168,1.737902283668518
18169,90.55257415771484
18170,1.737902283668518
18171,3.4699034690856934
18172,92.68102264404297
18173,57.5123291015625
18174,3.4699034690856934
18175,3.4699034690856934
18176,3.4699034690856934
18177,23.62332534790039
18178,86.60102844238281
18179,11.757192611694336
18180,39.6498908996582
18181,84.37920379638672
18182,23.04153060913086
18183,23.62332534790039
18184,63.39286422729492
18185,23.62332534790039
18186,90.55257415771484
18187,23.62332534790039
18188,84.37920379638672
18189,53.23552703857422
18190,87.66612243652344
18191,102.1451187133789
18192,37.07087326049805
18193,91.94379425048828
18194,91.94379425048828
18195,91.94379425048828
18196,58.840579986572266
18197,91.94379425048828
18198,91.94379425048828
18199,53.23552703857422
18200,90.55257415771484
18201,23.62332534790039
18202,63.39286422729492
18203,91.94379425048828
18204,87.49635314941406
18205,91.94379425048828
18206,14.139673233032227
18207,23.04153060913086
18208,90.55257415771484
18209,10.85274887084961
18210,91.94379425048828
18211,23.62332534790039
18212,10.849787712097168
18213,1.737902283668518
18214,23.62332534790039
18215,82.6202392578125
18216,10.892674446105957
18217,82.24591064453125
18218,82.24591064453125
18219,82.24591064453125
18220,23.628013610839844
18221,82.24591064453125
18222,1.195278286933899
18223,23.62332534790039
18224,23.62332534790039
18225,10.920222282409668
18226,82.24122619628906
18227,81.45503234863281
18228,23.62332534790039
18229,85.58255004882812
18230,23.62332534790039
18231,11.757192611694336
18232,23.62332534790039
18233,82.24122619628906
18234,23.62332534790039
18235,82.24122619628906
18236,82.24122619628906
18237,23.62332534790039
18238,82.24122619628906
18239,23.62332534790039
18240,82.24122619628906
18241,23.62332534790039
18242,23.62332534790039
18243,24.46029281616211
18244,82.24122619628906
18245,82.24122619628906
18246,82.24122619628906
18247,82.61555480957031
18248,82.24122619628906
18249,81.45503234863281
18250,10.849787712097168
18251,82.24122619628906
18252,82.24122619628906
18253,11.262309074401855
18254,82.24122619628906
18255,82.24122619628906
18256,10.101786613464355
18257,47.194210052490234
18258,82.24122619628906
18259,82.24122619628906
18260,82.24122619628906
18261,81.45503234863281
18262,21.133007049560547
18263,1.1276594400405884
18264,10.920222282409668
18265,21.919206619262695
18266,23.62332534790039
18267,82.24122619628906
18268,2.5748696327209473
18269,10.849787712097168
18270,23.62332534790039
18271,82.24122619628906
18272,1.737902283668518
18273,23.62332534790039
18274,23.62332534790039
18275,23.62332534790039
18276,82.24122619628906
18277,1.737902283668518
18278,1.9646269083023071
18279,9.461527824401855
18280,1.737902283668518
18281,1.737902283668518
18282,10.298497200012207
18283,10.849787712097168
18284,1.1276594400405884
18285,23.62332534790039
18286,10.85274887084961
18287,1.737902283668518
18288,1.737902283668518
18289,1.195278286933899
18290,1.737902283668518
18291,2.5748696327209473
18292,1.737902283668518
18293,10.101786613464355
18294,10.920222282409668
18295,10.920222282409668
18296,1.737902283668518
18297,10.920222282409668
18298,2.5748696327209473
18299,1.737902283668518
18300,11.757192611694336
18301,10.106472969055176
18302,2.032245635986328
18303,11.262309074401855
18304,22.293529510498047
18305,22.293529510498047
18306,22.293529510498047
18307,22.293529510498047
18308,1.737902283668518
18309,10.106472969055176
18310,1.195278286933899
18311,23.130496978759766
18312,22.293529510498047
18313,22.293529510498047
18314,38.32009506225586
18315,10.101786613464355
18316,10.938754081726074
18317,10.101786613464355
18318,11.262309074401855
18319,10.887988090515137
18320,45.924560546875
18321,31.78423500061035
18322,49.4196662902832
18323,28.44600486755371
18324,49.4196662902832
18325,54.716575622558594
18326,49.4196662902832
18327,55.38436508178711
18328,28.44600486755371
18329,43.86616516113281
18330,43.86616516113281
18331,54.716575622558594
18332,49.4196662902832
18333,48.143829345703125
18334,28.44600486755371
18335,49.4196662902832
18336,49.4196662902832
18337,49.4196662902832
18338,54.716575622558594
18339,13.61097526550293
18340,13.61097526550293
18341,13.61097526550293
18342,13.61097526550293
18343,54.716575622558594
18344,49.4196662902832
18345,0.0
18346,69.6379165649414
18347,0.0
18348,76.5776596069336
18349,80.51351928710938
18350,80.51351928710938
18351,111.35734558105469
18352,0.0
18353,80.51351928710938
18354,80.51351928710938
18355,80.51351928710938
18356,88.11579895019531
18357,88.11579895019531
18358,69.6163558959961
